Accession ID,Collection date,Submission date,Location
EPI_ISL_16917389,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917390,02/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917391,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917392,04/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917393,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917394,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917395,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917396,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917397,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917398,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917399,04/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917400,04/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917401,04/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917402,04/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917403,05/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917404,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917405,01/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917406,06/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917407,06/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917408,05/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16917409,05/01/2023,14/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968211,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968212,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968213,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968214,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968215,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968216,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968217,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968218,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968219,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968220,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968221,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968222,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968223,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968224,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968225,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968226,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968227,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968228,12/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968229,13/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968230,13/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968231,13/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968232,13/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968233,13/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968234,13/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968235,16/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968236,16/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968237,16/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968238,16/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968239,16/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968240,16/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968241,17/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968242,18/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968243,18/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968244,18/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968245,18/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968246,18/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968247,18/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968248,19/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968249,19/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968250,20/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968251,20/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968252,23/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968253,23/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968254,23/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968255,23/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968256,23/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968257,25/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968258,25/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968259,25/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968260,26/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968261,27/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968262,30/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968263,30/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968264,30/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968265,31/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968266,27/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968267,01/02/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968268,30/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968269,06/02/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968270,06/02/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968285,03/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968286,04/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968287,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968288,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968289,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968290,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968291,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968292,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968293,06/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968294,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968295,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968296,09/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968297,10/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968298,10/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968299,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968300,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968301,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968302,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968303,11/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_16968304,12/01/2023,18/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17036602,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Sao Lourenco
EPI_ISL_17036603,03/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Nepomuceno
EPI_ISL_17036604,05/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Eloi Mendes
EPI_ISL_17036605,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Cruzilia
EPI_ISL_17036606,18/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Nepomuceno
EPI_ISL_17036607,19/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Nepomuceno
EPI_ISL_17036608,17/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Uba
EPI_ISL_17036609,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Araguari
EPI_ISL_17036610,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Monte Santo de Minas
EPI_ISL_17036611,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Monte Santo de Minas
EPI_ISL_17036612,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Uberaba
EPI_ISL_17036615,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Para de Minas
EPI_ISL_17036616,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Paraopeba
EPI_ISL_17036619,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Pedro Leopoldo
EPI_ISL_17036620,03/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Pedro Leopoldo
EPI_ISL_17036621,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Prata
EPI_ISL_17036622,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_17036623,03/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Arcos
EPI_ISL_17036624,05/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Tres Marias
EPI_ISL_17036625,07/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_17036626,09/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Japaraiba
EPI_ISL_17036627,10/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Tres Marias
EPI_ISL_17036628,10/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Tres Marias
EPI_ISL_17036629,10/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_17036630,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Ribeirao das Neves
EPI_ISL_17036631,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Joao Monlevade
EPI_ISL_17036632,12/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_17036633,14/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17036634,17/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_17036635,16/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Extrema
EPI_ISL_17036636,16/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Araguari
EPI_ISL_17036637,17/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Varzea da Palma
EPI_ISL_17036638,18/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Barbacena
EPI_ISL_17036639,16/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17036640,16/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Alfenas
EPI_ISL_17036641,19/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17036642,18/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Varginha
EPI_ISL_17036643,20/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Betim
EPI_ISL_17036645,16/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Ouro Branco
EPI_ISL_17047820,04/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Nepomuceno
EPI_ISL_17047821,05/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Cruzilia
EPI_ISL_17047822,02/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Igarape
EPI_ISL_17047823,05/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Joao Monlevade
EPI_ISL_17047824,10/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_17047825,15/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Janauba
EPI_ISL_17047826,11/01/2023,27/02/2023,South America / Brazil / Minas Gerais / Uba
EPI_ISL_17270982,27/02/2023,22/03/2023,South America / Brazil / Minas Gerais
EPI_ISL_17275666,03/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275667,05/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275668,08/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275669,04/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275670,06/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275671,10/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Santa Luzia
EPI_ISL_17275672,10/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275673,13/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275674,14/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_17275675,14/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275676,13/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275677,12/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275678,11/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275679,16/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275680,16/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275681,17/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275682,16/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275683,21/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275684,20/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275685,20/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275686,22/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275687,23/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275688,21/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275689,23/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275690,23/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275691,19/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275692,18/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275693,12/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275694,13/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275731,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275732,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275733,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275734,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Contagem
EPI_ISL_17275735,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275736,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275737,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275738,02/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Florianopolis
EPI_ISL_17275739,03/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Contagem
EPI_ISL_17275740,03/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Santa Luzia
EPI_ISL_17275741,03/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275742,03/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275743,03/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275744,03/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Contagem
EPI_ISL_17275745,04/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Nova Lima
EPI_ISL_17275746,04/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275747,05/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275748,06/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_17275749,06/01/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17275750,25/02/2023,23/03/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17367955,12/03/2023,31/03/2023,South America / Brazil / Minas Gerais / Montes Claros
EPI_ISL_17515158,13/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Sao Lourenco
EPI_ISL_17515159,28/01/2023,20/04/2023,South America / Brazil / Minas Gerais / Manhuacu
EPI_ISL_17515160,31/01/2023,20/04/2023,South America / Brazil / Minas Gerais / Lagoa da Prata
EPI_ISL_17515161,04/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Joao Monlevade
EPI_ISL_17515162,08/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Sao Joao Del Rei
EPI_ISL_17515163,14/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Barroso
EPI_ISL_17515164,13/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Governador Valadares
EPI_ISL_17515165,14/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Divinopolis
EPI_ISL_17515166,14/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Alterosa
EPI_ISL_17515167,20/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Joao Monlevade
EPI_ISL_17515168,21/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515169,22/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Barroso
EPI_ISL_17515170,23/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515171,24/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Papagaios
EPI_ISL_17515172,24/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515173,25/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515174,27/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Pouso Alegre
EPI_ISL_17515175,27/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Pouso Alegre
EPI_ISL_17515176,25/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Uba
EPI_ISL_17515177,27/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Paracatu
EPI_ISL_17515178,01/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Barroso
EPI_ISL_17515179,01/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Manhuacu
EPI_ISL_17515180,02/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Esmeraldas
EPI_ISL_17515181,02/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Sete Lagoas
EPI_ISL_17515182,03/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Sete Lagoas
EPI_ISL_17515183,21/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Alfenas
EPI_ISL_17515184,23/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Caratinga
EPI_ISL_17515185,27/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515186,01/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Congonhas
EPI_ISL_17515187,28/02/2023,20/04/2023,South America / Brazil / Minas Gerais / Ouro Branco
EPI_ISL_17515188,01/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515189,01/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515190,13/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Ribeirao das Neves
EPI_ISL_17515191,01/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Varginha
EPI_ISL_17515192,02/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Varginha
EPI_ISL_17515193,15/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Arceburgo
EPI_ISL_17515194,02/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Muriae
EPI_ISL_17515195,14/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_17515196,06/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Paracatu
EPI_ISL_17515197,16/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Extrema
EPI_ISL_17515198,16/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Extrema
EPI_ISL_17515199,17/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Ouro Preto
EPI_ISL_17515200,15/03/2023,20/04/2023,South America / Brazil / Minas Gerais / Manhuacu
